phase,bag_num,unit_or_mayberry_stake,desert_source,mayberry_treatment,cultivation_f_g_c,cultivation_shade,cultivation_water,cultivation_substrate,cultivation_inoc_status,sod_section_num,lab_replicate,property,date_sampled,cores,slake,resurrect_block,resurrect_sample_provenance,resurrect_desert_treatment,date_eps,eps_extractor,eps_timepoint,eps_timepoint_months,lb_eps,tb_eps,g_eps,total_eps,chla,old_cyano_qPCR,Note
sod,1706,75,CP,J,,,,,,3,,SP,11.11.20,4,2,,,,,,,,,,,,,,
sod,1707,75,CP,J,,,,,,4,,SP,11.11.20,4,2,,,,,,,,,,,,,,
sod,1708,75,CP,WP,,,,,,1,,SP,11.11.20,4,6,,,,,,,,,,,,,,
sod,1709,75,CP,WP,,,,,,2,,SP,11.11.20,4,3,,,,,,,,,,,,,,
sod,1710,75,CP,WP,,,,,,3,,SP,11.11.20,4,3,,,,,,,,,,,,,,
sod,1711,75,CP,WP,,,,,,4,,SP,11.11.20,4,6,,,,,,,,,,,,,,
sod,1712,75,CP,P,,,,,,1,,SP,11.11.20,4,2,,,,,,,,,,,,,,
sod,1713,75,CP,P,,,,,,2,,SP,11.11.20,4,2,,,,,,,,,,,,,,
sod,1714,75,CP,P,,,,,,3,,SP,11.11.20,4,3,,,,,,,,,,,,,,
sod,1715,75,CP,P,,,,,,4,,SP,11.11.20,4,3,,,,,,,,,,,,,,
sod,1716,75,CP,WJB,,,,,,1,,SP,11.11.20,4,2,,,,,,,,,,,,,,
sod,1717,75,CP,WJB,,,,,,2,,SP,11.11.20,4,4,,,,,,,,,,,,,,
sod,1718,75,CP,WJB,,,,,,3,,SP,11.11.20,4,1,,,,,,,,,,,,,,
sod,1719,75,CP,WJB,,,,,,4,,SP,11.11.20,4,2,,,,,,,,,,,,,,
sod,1840,76,MJ,J,,,,,,1,,CRC,11.14.20,4,2,,,,,,,,,,,,,,
sod,1841,76,MJ,J,,,,,,2,,CRC,11.14.20,4,2,,,,,,,,,,,,,,
sod,1842,76,MJ,J,,,,,,3,,CRC,11.14.20,4,2,,,,,,,,,,,,,,
sod,1843,76,MJ,J,,,,,,4,,CRC,11.14.20,4,2,,,,,,,,,,,,,,
sod,1844,76,MJ,WPB,,,,,,1,,CRC,11.14.20,4,3,,,,,,,,,,,,,,
sod,1845,76,MJ,WPB,,,,,,2,,CRC,11.14.20,4,3,,,,,,,,,,,,,,
sod,1846,76,MJ,WPB,,,,,,3,,CRC,11.14.20,4,5,,,,,,,,,,,,,,
sod,1847,76,MJ,WPB,,,,,,4,,CRC,11.14.20,4,1,,,,,,,,,,,,,,
sod,1848,76,MJ,PB,,,,,,1,,CRC,11.14.20,4,1,,,,,,,,,,,,,,
sod,1849,76,MJ,PB,,,,,,2,,CRC,11.14.20,4,4,,,,,,,,,,,,,,
sod,1850,76,MJ,PB,,,,,,3,,CRC,11.14.20,4,5,,,,,,,,,,,,,,
sod,1851,76,MJ,PB,,,,,,4,,CRC,11.14.20,4,3,,,,,,,,,,,,,,
sod,1852,76,MJ,WJ,,,,,,1,,CRC,11.14.20,4,5,,,,,,,,,,,,,,
sod,1853,76,MJ,WJ,,,,,,2,,CRC,11.14.20,4,2,,,,,,,,,,,,,,
sod,1854,76,MJ,WJ,,,,,,3,,CRC,11.14.20,4,6,,,,,,,,,,,,,,
sod,1855,76,MJ,WJ,,,,,,4,,CRC,11.14.20,4,3,,,,,,,,,,,,,,
sod,1520,77,CP,J,,,,,,1,,SP,11.9.20,4,2,,,,,,,,,,,,,,
sod,1521,77,CP,J,,,,,,2,,SP,11.9.20,4,5,,,,,,,,,,,,,,
sod,1522,77,CP,J,,,,,,3,,SP,11.9.20,4,6,,,,,,,,,,,,,,
sod,1523,77,CP,J,,,,,,4,,SP,11.9.20,4,2,,,,,,,,,,,,,,
sod,1524,77,CP,WJB,,,,,,1,,SP,11.9.20,4,5,,,,,,,,,,,,,,
sod,1525,77,CP,WJB,,,,,,2,,SP,11.9.20,4,2,,,,,,,,,,,,,,
sod,1526,77,CP,WJB,,,,,,3,,SP,11.9.20,4,4,,,,,,,,,,,,,,
sod,1527,77,CP,WJB,,,,,,4,,SP,11.9.20,4,1,,,,,,,,,,,,,,
sod,1528,77,CP,P,,,,,,1,,SP,11.9.20,4,2,,,,,,,,,,,,,,
sod,1529,77,CP,P,,,,,,2,,SP,11.9.20,4,4,,,,,,,,,,,,,,
sod,1530,77,CP,P,,,,,,3,,SP,11.9.20,4,3,,,,,,,,,,,,,,
sod,1531,77,CP,P,,,,,,4,,SP,11.9.20,4,3,,,,,,,,,,,,,,
sod,1532,77,CP,WP,,,,,,1,,SP,11.9.20,4,4,,,,,,,,,,,,,,
sod,1533,77,CP,WP,,,,,,2,,SP,11.9.20,4,3,,,,,,,,,,,,,,
sod,1534,77,CP,WP,,,,,,3,,SP,11.9.20,4,2,,,,,,,,,,,,,,
sod,1535,77,CP,WP,,,,,,4,,SP,11.9.20,4,3,,,,,,,,,,,,,,
sod,1468,80,MJ,J,,,,,,1,,SP,11.9.20,4,2,,,,,,,,,,,,,,
sod,1469,80,MJ,J,,,,,,2,,SP,11.9.20,4,3,,,,,,,,,,,,,,
sod,1470,80,MJ,J,,,,,,3,,SP,11.9.20,4,1,,,,,,,,,,,,,,
sod,1471,80,MJ,J,,,,,,4,,SP,11.9.20,4,2,,,,,,,,,,,,,,
sod,1472,80,MJ,WJB,,,,,,1,,SP,11.9.20,4,3,,,,,,,,,,,,,,
sod,1473,80,MJ,WJB,,,,,,2,,SP,11.9.20,4,6,,,,,,,,,,,,,,
sod,1474,80,MJ,WJB,,,,,,3,,SP,11.9.20,4,2,,,,,,,,,,,,,,
sod,1475,80,MJ,WJB,,,,,,4,,SP,11.9.20,4,1,,,,,,,,,,,,,,
sod,1476,80,MJ,PB,,,,,,1,,SP,11.9.20,4,1,,,,,,,,,,,,,,
sod,1477,80,MJ,PB,,,,,,2,,SP,11.9.20,4,3,,,,,,,,,,,,,,
sod,1478,80,MJ,PB,,,,,,3,,SP,11.9.20,4,3,,,,,,,,,,,,,,
sod,1479,80,MJ,PB,,,,,,4,,SP,11.9.20,4,3,,,,,,,,,,,,,,
sod,1480,80,MJ,WPB,,,,,,1,,SP,11.9.20,4,3,,,,,,,,,,,,,,
sod,1481,80,MJ,WPB,,,,,,2,,SP,11.9.20,4,5,,,,,,,,,,,,,,
sod,1482,80,MJ,WPB,,,,,,3,,SP,11.9.20,4,4,,,,,,,,,,,,,,
sod,1483,80,MJ,WPB,,,,,,4,,SP,11.9.20,4,1,,,,,,,,,,,,,,
sod,1740,81,MJ,WP,,,,,,1,,SP,11.11.20,4,2,,,,,,,,,,,,,,
sod,1741,81,MJ,WP,,,,,,2,,SP,11.11.20,4,2,,,,,,,,,,,,,,
sod,1742,81,MJ,WP,,,,,,3,,SP,11.11.20,4,2,,,,,,,,,,,,,,
sod,1743,81,MJ,WP,,,,,,4,,SP,11.11.20,4,3,,,,,,,,,,,,,,
sod,1744,81,MJ,P,,,,,,1,,SP,11.11.20,4,2,,,,,,,,,,,,,,
sod,1745,81,MJ,P,,,,,,2,,SP,11.11.20,4,2,,,,,,,,,,,,,,
sod,1746,81,MJ,P,,,,,,3,,SP,11.11.20,4,2,,,,,,,,,,,,,,
sod,1747,81,MJ,P,,,,,,4,,SP,11.11.20,4,2,,,,,,,,,,,,,,
sod,1748,81,MJ,JB,,,,,,1,,SP,11.11.20,4,2,,,,,,,,,,,,,,
sod,1749,81,MJ,JB,,,,,,2,,SP,11.11.20,4,3,,,,,,,,,,,,,,
sod,1750,81,MJ,JB,,,,,,3,,SP,11.11.20,4,2,,,,,,,,,,,,,,
sod,1751,81,MJ,JB,,,,,,4,,SP,11.11.20,4,4,,,,,,,,,,,,,,
sod,1752,81,MJ,WJB,,,,,,1,,SP,11.11.20,4,2,,,,,,,,,,,,,,
sod,1753,81,MJ,WJB,,,,,,2,,SP,11.11.20,4,2,,,,,,,,,,,,,,
sod,1754,81,MJ,WJB,,,,,,3,,SP,11.11.20,4,2,,,,,,,,,,,,,,
sod,1755,81,MJ,WJB,,,,,,4,,SP,11.11.20,4,2,,,,,,,,,,,,,,
sod,1792,82,CP,WPB,,,,,,1,,CRC,11.12.20,4,2,,,,,,,,,,,,,,
sod,1793,82,CP,WPB,,,,,,2,,CRC,11.12.20,4,2,,,,,,,,,,,,,,
sod,1794,82,CP,WPB,,,,,,3,,CRC,11.12.20,4,2,,,,,,,,,,,,,,
sod,1795,82,CP,WPB,,,,,,4,,CRC,11.12.20,4,1,,,,,,,,,,,,,,
sod,1796,82,CP,WJB,,,,,,1,,CRC,11.12.20,4,0,,,,,,,,,,,,,,
sod,1797,82,CP,WJB,,,,,,2,,CRC,11.12.20,4,5,,,,,,,,,,,,,,
sod,1798,82,CP,WJB,,,,,,3,,CRC,11.12.20,4,0,,,,,,,,,,,,,,
sod,1799,82,CP,WJB,,,,,,4,,CRC,11.12.20,4,1,,,,,,,,,,,,,,
sod,1800,82,CP,P,,,,,,1,,CRC,11.12.20,4,1,,,,,,,,,,,,,,
sod,1801,82,CP,P,,,,,,2,,CRC,11.12.20,4,3,,,,,,,,,,,,,,
sod,1802,82,CP,P,,,,,,3,,CRC,11.12.20,4,2,,,,,,,,,,,,,,
sod,1803,82,CP,P,,,,,,4,,CRC,11.12.20,4,2,,,,,,,,,,,,,,
sod,1804,82,CP,JB,,,,,,1,,CRC,11.12.20,4,0,,,,,,,,,,,,,,
sod,1805,82,CP,JB,,,,,,2,,CRC,11.12.20,4,0,,,,,,,,,,,,,,
sod,1806,82,CP,JB,,,,,,3,,CRC,11.12.20,4,0,,,,,,,,,,,,,,
sod,1807,82,CP,JB,,,,,,4,,CRC,11.12.20,4,2,,,,,,,,,,,,,,
sod,1320,85,SN,JB,,,,,,1,,SP,11.11.20,4,5,,,,,,,,,,,,,,
sod,1321,85,SN,JB,,,,,,2,,SP,11.11.20,4,0,,,,,,,,,,,,,,
sod,1322,85,SN,JB,,,,,,3,,SP,11.11.20,4,6,,,,,,,,,,,,,,
sod,1323,85,SN,JB,,,,,,4,,SP,11.11.20,4,6,,,,,,,,,,,,,,
sod,1656,85,SN,WP,,,,,,1,,SP,11.11.20,4,2,,,,,,,,,,,,,,
sod,1657,85,SN,WP,,,,,,2,,SP,11.11.20,4,6,,,,,,,,,,,,,,
sod,1658,85,SN,WP,,,,,,3,,SP,11.11.20,4,3,,,,,,,,,,,,,,
sod,1659,85,SN,WP,,,,,,4,,SP,11.11.20,4,3,,,,,,,,,,,,,,
sod,1660,85,SN,WJB,,,,,,1,,SP,11.11.20,4,3,,,,,,,,,,,,,,
sod,1661,85,SN,WJB,,,,,,2,,SP,11.11.20,4,3,,,,,,,,,,,,,,
sod,1662,85,SN,WJB,,,,,,3,,SP,11.11.20,4,2,,,,,,,,,,,,,,
sod,1663,85,SN,WJB,,,,,,4,,SP,11.11.20,4,3,,,,,,,,,,,,,,
sod,1664,85,SN,P,,,,,,1,,SP,11.11.20,4,3,,,,,,,,,,,,,,
sod,1665,85,SN,P,,,,,,2,,SP,11.11.20,4,5,,,,,,,,,,,,,,
sod,1666,85,SN,P,,,,,,3,,SP,11.11.20,4,5,,,,,,,,,,,,,,
sod,1667,85,SN,P,,,,,,4,,SP,11.11.20,4,5,,,,,,,,,,,,,,
sod,1552,86,CP,P,,,,,,1,,CRC,11.10.20,4,2,,,,7/14/22,SDJ,1,12,44.530,219.010,500.920,764.460,0.000,,
sod,1553,86,CP,P,,,,,,2,,CRC,11.10.20,4,3,,,,7/14/22,SDJ,1,12,42.430,229.180,440.570,712.180,0.000,,
sod,1554,86,CP,P,,,,,,3,,CRC,11.10.20,4,4,,,,7/14/22,SDJ,1,12,238.450,427.030,758.110,1423.600,0.000,2685000,
sod,1555,86,CP,P,,,,,,4,,CRC,11.10.20,4,2,,,,7/14/22,SDJ,1,12,106.830,384.030,684.070,1174.930,0.000,2204720,
sod,1556,86,CP,WP,,,,,,1,,CRC,11.10.20,4,3,,,,7/14/22,SDJ,1,12,66.260,322.050,547.790,936.110,1.140,,
sod,1557,86,CP,WP,,,,,,2,,CRC,11.10.20,4,1,,,,7/14/22,SDJ,1,12,9.430,304.820,397.870,712.120,2.280,,
sod,1558,86,CP,WP,,,,,,3,,CRC,11.10.20,4,4,,,,7/14/22,SDJ,1,12,0.000,310.180,469.770,779.950,1.140,,
sod,1559,86,CP,WP,,,,,,4,,CRC,11.10.20,4,3,,,,7/14/22,SDJ,1,12,0.000,487.480,584.920,1072.400,3.420,,
sod,1560,86,CP,JB ,,,,,,1,,CRC,11.10.20,4,2,,,,,,,,,,,,,,
sod,1561,86,CP,JB ,,,,,,2,,CRC,11.10.20,4,2,,,,,,,,,,,,,,
sod,1562,86,CP,JB ,,,,,,3,,CRC,11.10.20,4,3,,,,,,,,,,,,,,
sod,1563,86,CP,JB ,,,,,,4,,CRC,11.10.20,4,2,,,,,,,,,,,,,,
sod,1564,86,CP,WJB,,,,,,1,,CRC,11.10.20,4,0,,,,,,,,,,,,,,
sod,1565,86,CP,WJB,,,,,,2,,CRC,11.10.20,4,3,,,,,,,,,,,,,,
sod,1566,86,CP,WJB,,,,,,3,,CRC,11.10.20,4,6,,,,,,,,,,,,,,
sod,1567,86,CP,WJB,,,,,,4,,CRC,11.10.20,4,6,,,,,,,,,,,,,,
sod,1448,87,MJ,P1,,,,,,1,,SP,11.9.20,4,3,,,,,,,,,,,,,2125440,
sod,1449,87,MJ,P2,,,,,,2,,SP,11.9.20,4,2,,,,,,,,,,,,,,
sod,1450,87,MJ,P3,,,,,,3,,SP,11.9.20,4,3,,,,,,,,,,,,,,
sod,1451,87,MJ,P4,,,,,,4,,SP,11.9.20,4,4,,,,,,,,,,,,,3129840,
sod,1452,87,MJ,WJ ,,,,,,1,,SP,11.9.20,4,2,,,,,,,,,,,,,,
sod,1453,87,MJ,WJ ,,,,,,2,,SP,11.9.20,4,2,,,,,,,,,,,,,,
sod,1454,87,MJ,WJ ,,,,,,3,,SP,11.9.20,4,2,,,,,,,,,,,,,,
sod,1455,87,MJ,WJ ,,,,,,4,,SP,11.9.20,4,3,,,,,,,,,,,,,,
sod,1456,87,MJ,JB ,,,,,,1,,SP,11.9.20,4,2,,,,,,,,,,,,,,
sod,1457,87,MJ,JB ,,,,,,2,,SP,11.9.20,4,3,,,,,,,,,,,,,,
sod,1458,87,MJ,JB ,,,,,,3,,SP,11.9.20,4,5,,,,,,,,,,,,,,
sod,1459,87,MJ,JB ,,,,,,4,,SP,11.9.20,4,2,,,,,,,,,,,,,,
sod,1460,87,MJ,WPB ,,,,,,1,,SP,11.9.20,4,3,,,,,,,,,,,,,,
sod,1461,87,MJ,WPB ,,,,,,2,,SP,11.9.20,4,3,,,,,,,,,,,,,,
sod,1462,87,MJ,WPB ,,,,,,3,,SP,11.9.20,4,5,,,,,,,,,,,,,,
sod,1463,87,MJ,WPB ,,,,,,4,,SP,11.9.20,4,2,,,,,,,,,,,,,,
sod,1808,89,SN,PB,,,,,,1,,CRC,11.14.20,4,3,,,,,,,,,,,,,,
sod,1809,89,SN,PB,,,,,,2,,CRC,11.14.20,4,5,,,,,,,,,,,,,,
sod,1810,89,SN,PB,,,,,,3,,CRC,11.14.20,4,3,,,,,,,,,,,,,,
sod,1811,89,SN,PB,,,,,,4,,CRC,11.14.20,4,4,,,,,,,,,,,,,,
sod,1812,89,SN,WJ,,,,,,1,,CRC,11.14.20,4,3,,,,,,,,,,,,,,
sod,1813,89,SN,WJ,,,,,,2,,CRC,11.14.20,4,5,,,,,,,,,,,,,,
sod,1814,89,SN,WJ,,,,,,3,,CRC,11.14.20,4,4,,,,,,,,,,,,,,
sod,1815,89,SN,WJ,,,,,,4,,CRC,11.14.20,4,4,,,,,,,,,,,,,,
sod,1816,89,SN,WPB,,,,,,1,,CRC,11.14.20,4,3,,,,,,,,,,,,,,
sod,1817,89,SN,WPB,,,,,,2,,CRC,11.14.20,4,5,,,,,,,,,,,,,,
sod,1818,89,SN,WPB,,,,,,3,,CRC,11.14.20,4,2,,,,,,,,,,,,,,
sod,1819,89,SN,WPB,,,,,,4,,CRC,11.14.20,4,3,,,,,,,,,,,,,,
sod,1484,91,CP,WJ,,,,,,1,,SP,11.9.20,4,2,,,,,,,,,,,,,,
sod,1485,91,CP,WJ,,,,,,2,,SP,11.9.20,4,2,,,,,,,,,,,,,,
sod,1486,91,CP,WJ,,,,,,3,,SP,11.9.20,4,3,,,,,,,,,,,,,,
sod,1487,91,CP,WJ,,,,,,4,,SP,11.9.20,4,3,,,,,,,,,,,,,,
sod,1488,91,CP,JB ,,,,,,1,,SP,11.9.20,4,0,,,,,,,,,,,,,,
sod,1489,91,CP,JB ,,,,,,2,,SP,11.9.20,4,2,,,,,,,,,,,,,,
sod,1490,91,CP,JB ,,,,,,3,,SP,11.9.20,4,0,,,,,,,,,,,,,,
sod,1491,91,CP,JB ,,,,,,4,,SP,11.9.20,4,2,,,,,,,,,,,,,,
sod,1492,91,CP,PB,,,,,,1,,SP,11.9.20,4,3,,,,,,,,,,,,,,
sod,1493,91,CP,PB,,,,,,2,,SP,11.9.20,4,4,,,,,,,,,,,,,,
sod,1494,91,CP,PB,,,,,,3,,SP,11.9.20,4,3,,,,,,,,,,,,,,
sod,1495,91,CP,PB,,,,,,4,,SP,11.9.20,4,2,,,,,,,,,,,,,,
sod,1496,91,CP,WPB,,,,,,1,,SP,11.9.20,4,3,,,,,,,,,,,,,,
sod,1497,91,CP,WPB,,,,,,2,,SP,11.9.20,4,5,,,,,,,,,,,,,,
sod,1498,91,CP,WPB,,,,,,3,,SP,11.9.20,4,2,,,,,,,,,,,,,,
sod,1499,91,CP,WPB,,,,,,4,,SP,11.9.20,4,3,,,,,,,,,,,,,,
sod,1588,92,MJ,PB,,,,,,1,,CRC,11.10.20,4,4,,,,,,,,,,,,,,
sod,1589,92,MJ,PB,,,,,,2,,CRC,11.10.20,4,3,,,,,,,,,,,,,,
sod,1590,92,MJ,PB,,,,,,3,,CRC,11.10.20,4,0,,,,,,,,,,,,,,
sod,1591,92,MJ,PB,,,,,,4,,CRC,11.10.20,4,6,,,,,,,,,,,,,,
sod,1592,92,MJ,WP,,,,,,1,,CRC,11.10.20,4,1,,,,,,,,,,,,,,
sod,1593,92,MJ,WP,,,,,,2,,CRC,11.10.20,4,3,,,,,,,,,,,,,,
sod,1594,92,MJ,WP,,,,,,3,,CRC,11.10.20,4,2,,,,,,,,,,,,,,
sod,1595,92,MJ,WP,,,,,,4,,CRC,11.10.20,4,3,,,,,,,,,,,,,,
sod,1596,92,MJ,J,,,,,,1,,CRC,11.10.20,4,2,,,,,,,,,,,,,,
sod,1597,92,MJ,J,,,,,,2,,CRC,11.10.20,4,2,,,,,,,,,,,,,,
sod,1598,92,MJ,J,,,,,,3,,CRC,11.10.20,4,2,,,,,,,,,,,,,,
sod,1599,92,MJ,J,,,,,,4,,CRC,11.10.20,4,6,,,,,,,,,,,,,,
sod,1600,92,MJ,WJ,,,,,,1,,CRC,11.10.20,4,3,,,,,,,,,,,,,,
sod,1601,92,MJ,WJ,,,,,,2,,CRC,11.10.20,4,1,,,,,,,,,,,,,,
sod,1602,92,MJ,WJ,,,,,,3,,CRC,11.10.20,4,6,,,,,,,,,,,,,,
sod,1603,92,MJ,WJ,,,,,,4,,CRC,11.10.20,4,5,,,,,,,,,,,,,,
sod,1500,93,MX,WPB ,,,,,,1,,SP,11.9.20,4,3,,,,,,,,,,,,,,
sod,1501,93,MX,WPB,,,,,,2,,SP,11.9.20,4,2,,,,,,,,,,,,,,
sod,1502,93,MX,WPB,,,,,,3,,SP,11.9.20,4,3,,,,,,,,,,,,,,
sod,1503,93,MX,WPB,,,,,,4,,SP,11.9.20,4,4,,,,,,,,,,,,,,
sod,1504,93,MX,J,,,,,,1,,SP,11.9.20,4,2,,,,,,,,,,,,,,
sod,1505,93,MX,J,,,,,,2,,SP,11.9.20,4,2,,,,,,,,,,,,,,
sod,1506,93,MX,J,,,,,,3,,SP,11.9.20,4,2,,,,,,,,,,,,,,
sod,1507,93,MX,J,,,,,,4,,SP,11.9.20,4,2,,,,,,,,,,,,,,
sod,1508,93,MX,PB,,,,,,1,,SP,11.9.20,4,3,,,,,,,,,,,,,,
sod,1509,93,MX,PB,,,,,,2,,SP,11.9.20,4,3,,,,,,,,,,,,,,
sod,1510,93,MX,PB,,,,,,3,,SP,11.9.20,4,2,,,,,,,,,,,,,,
sod,1511,93,MX,PB,,,,,,4,,SP,11.9.20,4,2,,,,,,,,,,,,,,
sod,1512,93,MX,WJ,,,,,,1,,SP,11.9.20,4,2,,,,,,,,,,,,,,
sod,1513,93,MX,WJ,,,,,,2,,SP,11.9.20,4,3,,,,,,,,,,,,,,
sod,1514,93,MX,WJ,,,,,,3,,SP,11.9.20,4,6,,,,,,,,,,,,,,
sod,1515,93,MX,WJ,,,,,,4,,SP,11.9.20,4,3,,,,,,,,,,,,,,
sod,1572,94,MJ,J,,,,,,1,,CRC,11.10.20,4,3,,,,,,,,,,,,,,
sod,1573,94,MJ,J,,,,,,2,,CRC,11.10.20,4,5,,,,,,,,,,,,,,
sod,1574,94,MJ,J,,,,,,3,,CRC,11.10.20,4,4,,,,,,,,,,,,,,
sod,1575,94,MJ,J,,,,,,4,,CRC,11.10.20,4,2,,,,,,,,,,,,,,
sod,1576,94,MJ,WJ,,,,,,1,,CRC,11.10.20,4,2,,,,,,,,,,,,,,
sod,1577,94,MJ,WJ,,,,,,2,,CRC,11.10.20,4,2,,,,,,,,,,,,,,
sod,1578,94,MJ,WJ,,,,,,3,,CRC,11.10.20,4,6,,,,,,,,,,,,,,
sod,1579,94,MJ,WJ,,,,,,4,,CRC,11.10.20,4,1,,,,,,,,,,,,,,
sod,1580,94,MJ,WPB,,,,,,1,,CRC,11.10.20,4,6,,,,,,,,,,,,,,
sod,1581,94,MJ,WPB,,,,,,2,,CRC,11.10.20,4,4,,,,,,,,,,,,,,
sod,1582,94,MJ,WPB,,,,,,3,,CRC,11.10.20,4,5,,,,,,,,,,,,,,
sod,1583,94,MJ,WPB,,,,,,4,,CRC,11.10.20,4,3,,,,,,,,,,,,,,
sod,1584,94,MJ,NA,,,,,,1,,CRC,11.10.20,4,,,,,,,,,,,,,,,
sod,1585,94,MJ,NA,,,,,,2,,CRC,11.10.20,4,,,,,,,,,,,,,,,
sod,1586,94,MJ,NA,,,,,,3,,CRC,11.10.20,4,,,,,,,,,,,,,,,
sod,1587,94,MJ,NA,,,,,,4,,CRC,11.10.20,4,,,,,,,,,,,,,,,
sod,1324,95,SN,JB,,,,,,1,,CRC,11.6.20,4,2,,,,,,,,,,,,,,
sod,1325,95,SN,JB,,,,,,2,,CRC,11.6.20,4,3,,,,,,,,,,,,,,
sod,1326,95,SN,JB,,,,,,3,,CRC,11.6.20,4,2,,,,,,,,,,,,,,
sod,1327,95,SN,JB,,,,,,4,,CRC,11.6.20,4,3,,,,,,,,,,,,,,
sod,1328,95,SN,WJB,,,,,,1,,CRC,11.6.20,4,2,,,,,,,,,,,,,,
sod,1329,95,SN,WJB,,,,,,2,,CRC,11.6.20,4,4,,,,,,,,,,,,,,
sod,1330,95,SN,WJB,,,,,,3,,CRC,11.6.20,4,2,,,,,,,,,,,,,,
sod,1331,95,SN,WJB,,,,,,4,,CRC,11.6.20,4,1,,,,,,,,,,,,,,
sod,1332,95,SN,P,,,,,,1,,CRC,11.6.20,4,3,,,,,,,,,,,,,,
sod,1333,95,SN,P,,,,,,2,,CRC,11.6.20,4,1,,,,,,,,,,,,,,
sod,1334,95,SN,P,,,,,,3,,CRC,11.6.20,4,6,,,,,,,,,,,,,,
sod,1335,95,SN,P,,,,,,4,,CRC,11.6.20,4,1,,,,,,,,,,,,,,
sod,1336,95,SN,WP,,,,,,1,,CRC,11.6.20,4,1,,,,,,,,,,,,,,
sod,1337,95,SN,WP,,,,,,2,,CRC,11.6.20,4,1,,,,,,,,,,,,,,
sod,1338,95,SN,WP,,,,,,3,,CRC,11.6.20,4,5,,,,,,,,,,,,,,
sod,1339,95,SN,WP,,,,,,4,,CRC,11.6.20,4,1,,,,,,,,,,,,,,
sod,1772,96,CP,P,,,,,,1,,CRC,11.12.20,4,4,,,,,,,,,,,,,,
sod,1773,96,CP,P,,,,,,2,,CRC,11.12.20,4,5,,,,,,,,,,,,,,
sod,1774,96,CP,P,,,,,,3,,CRC,11.12.20,4,5,,,,,,,,,,,,,,
sod,1775,96,CP,P,,,,,,4,,CRC,11.12.20,4,3,,,,,,,,,,,,,,
sod,1776,96,CP,WJB,,,,,,1,,CRC,11.12.20,4,1,,,,,,,,,,,,,,
sod,1777,96,CP,WJB,,,,,,2,,CRC,11.12.20,4,5,,,,,,,,,,,,,,
sod,1778,96,CP,WJB,,,,,,3,,CRC,11.12.20,4,5,,,,,,,,,,,,,,
sod,1779,96,CP,WJB,,,,,,4,,CRC,11.12.20,4,2,,,,,,,,,,,,,,
sod,1780,96,CP,JB,,,,,,1,,CRC,11.12.20,4,6,,,,,,,,,,,,,,
sod,1781,96,CP,JB,,,,,,2,,CRC,11.12.20,4,1,,,,,,,,,,,,,,
sod,1782,96,CP,JB,,,,,,3,,CRC,11.12.20,4,1,,,,,,,,,,,,,,
sod,1783,96,CP,JB,,,,,,4,,CRC,11.12.20,4,2,,,,,,,,,,,,,,
sod,1784,96,CP,WP,,,,,,1,,CRC,11.12.20,4,5,,,,,,,,,,,,,,
sod,1785,96,CP,WP,,,,,,2,,CRC,11.12.20,4,2,,,,,,,,,,,,,,
sod,1786,96,CP,WP,,,,,,3,,CRC,11.12.20,4,6,,,,,,,,,,,,,,
sod,1787,96,CP,WP,,,,,,4,,CRC,11.12.20,4,3,,,,,,,,,,,,,,
sod,1316,52-85,,Control,,,,,,1,,SP,11.11.20,4,1,,,,,,,,,,,,,,
sod,1317,52-85,,Control,,,,,,2,,SP,11.11.20,4,3,,,,,,,,,,,,,,
sod,1318,52-85,,Control,,,,,,3,,SP,11.11.20,4,3,,,,,,,,,,,,,,
sod,1319,52-85,,Control,,,,,,4,,SP,11.11.20,4,3,,,,,,,,,,,,,,
sod,1700,54-75,,Control,,,,,,1,,SP,11.11.20,4,1,,,,,,,,,,,,,,
sod,1701,54-75,,Control,,,,,,2,,SP,11.11.20,4,6,,,,,,,,,,,,,,
sod,1702,54-75,,Control,,,,,,3,,SP,11.11.20,4,1,,,,,,,,,,,,,,
sod,1703,54-75,,Control,,,,,,4,,SP,11.11.20,4,2,,,,,,,,,,,,,,
sod,1360,57-59,,Control,,,,,,1,,CRC,11.6.20,4,2,,,,,,,,,,,,,,
sod,1361,57-59,,Control,,,,,,2,,CRC,11.6.20,4,2,,,,,,,,,,,,,,
sod,1362,57-59,,Control,,,,,,3,,CRC,11.6.20,4,1,,,,,,,,,,,,,,
sod,1363,57-59,,Control,,,,,,4,,CRC,11.6.20,4,1,,,,,,,,,,,,,,
sod,1820,67-89,,Control,,,,,,1,,CRC,11.14.20,4,2,,,,,,,,,,,,,,
sod,1821,67-89,,Control,,,,,,2,,CRC,11.14.20,4,2,,,,,,,,,,,,,,
sod,1822,67-89,,Control,,,,,,3,,CRC,11.14.20,4,2,,,,,,,,,,,,,,
sod,1823,67-89,,Control,,,,,,4,,CRC,11.14.20,4,2,,,,,,,,,,,,,,
sod,1428,70-58,,Control,,,,,,1,,CRC,11.6.20,4,1,,,,,,,,,,,,,,
sod,1429,70-58,,Control,,,,,,2,,CRC,11.6.20,4,2,,,,6/25/22,SDJ,1,12,223.500,740.880,1170.580,2134.960,2.280,,
sod,1430,70-58,,Control,,,,,,3,,CRC,11.6.20,4,1,,,,6/25/22,SDJ,1,12,255.910,1619.100,1575.170,3450.180,0.000,,
